2019-11-22 20:00,1.10201,1.1023,1.10157,1.10179,6466
2019-11-24 20:00,1.1017,1.10225,1.10162,1.10225,3679
2019-11-25 00:00,1.10225,1.10261,1.10185,1.10196,10628
2019-11-25 04:00,1.10195,1.10316,1.10195,1.10298,15407
2019-11-25 08:00,1.10299,1.10321,1.10103,1.10151,25667
2019-11-25 12:00,1.10153,1.10248,1.10035,1.10114,34222
2019-11-25 16:00,1.10115,1.10142,1.10044,1.10091,20907
2019-11-25 20:00,1.10091,1.10157,1.10085,1.10104,8256
2019-11-26 00:00,1.10105,1.10166,1.10073,1.10136,11590
2019-11-26 04:00,1.10137,1.10169,1.10114,1.10155,12317
2019-11-26 08:00,1.10154,1.10208,1.10111,1.10172,27425
2019-11-26 12:00,1.10171,1.10248,1.10071,1.10121,30386
2019-11-26 16:00,1.10122,1.10228,1.10113,1.10219,22184
2019-11-26 20:00,1.10221,1.10256,1.10186,1.1022,7163
2019-11-27 00:00,1.1022,1.10222,1.10134,1.10146,9489
2019-11-27 04:00,1.10144,1.10144,1.10075,1.10078,11478
2019-11-27 08:00,1.10077,1.10112,1.10027,1.10086,27955
2019-11-27 12:00,1.10086,1.10134,1.09922,1.09986,37668
2019-11-27 16:00,1.09987,1.10072,1.0993,1.10045,22625
2019-11-27 20:00,1.10045,1.10108,1.09977,1.10048,8153
2019-11-28 00:00,1.10049,1.1008,1.10032,1.10052,8509
2019-11-28 04:00,1.10052,1.10125,1.1004,1.10114,9609
2019-11-28 08:00,1.10115,1.10179,1.10016,1.10022,23468
2019-11-28 12:00,1.10023,1.10092,1.10003,1.10062,17026
2019-11-28 16:00,1.10061,1.10101,1.10045,1.1009,6345
2019-11-28 20:00,1.10091,1.10124,1.10059,1.10113,9341
2019-11-29 00:00,1.10113,1.10127,1.10081,1.10105,7001
2019-11-29 04:00,1.10106,1.10135,1.10066,1.10112,8889
2019-11-29 08:00,1.10112,1.10122,1.09936,1.09962,22553
2019-11-29 12:00,1.09964,1.10282,1.09811,1.10275,33971
2019-11-29 16:00,1.10276,1.10281,1.10145,1.10174,25242
2019-11-29 20:00,1.10174,1.10225,1.10149,1.1015,3774
2019-12-01 20:00,1.10229,1.10269,1.1017,1.10182,2967
2019-12-02 00:00,1.10182,1.10213,1.10151,1.10178,7675
2019-12-02 04:00,1.10178,1.10227,1.1016,1.10172,11570
2019-12-02 08:00,1.10172,1.10212,1.10076,1.10085,28093
2019-12-02 12:00,1.10082,1.10766,1.10029,1.10707,46743
2019-12-02 16:00,1.10707,1.10907,1.10701,1.10784,29632
2019-12-02 20:00,1.10783,1.1085,1.10748,1.10761,9094
2019-12-03 00:00,1.1076,1.1078,1.10713,1.1076,8845
2019-12-03 04:00,1.1076,1.10825,1.10715,1.10765,11134
2019-12-03 08:00,1.10765,1.10868,1.1066,1.10749,35439
2019-12-03 12:00,1.1075,1.10879,1.1069,1.10821,42529
2019-12-03 16:00,1.10822,1.10934,1.1078,1.10811,23494
2019-12-03 20:00,1.10811,1.10833,1.10791,1.10818,8271
2019-12-04 00:00,1.10819,1.10843,1.10767,1.10792,20807
2019-12-04 04:00,1.10791,1.10793,1.10732,1.10777,11884
2019-12-04 08:00,1.10778,1.10877,1.10666,1.10687,34249
2019-12-04 12:00,1.1069,1.11161,1.1069,1.10879,51109
2019-12-04 16:00,1.1088,1.10912,1.10672,1.10744,25003
2019-12-04 20:00,1.10745,1.10832,1.10728,1.10827,8449
2019-12-05 00:00,1.10824,1.10869,1.10799,1.10852,10047
2019-12-05 04:00,1.10851,1.10853,1.10798,1.10798,13241
2019-12-05 08:00,1.10798,1.1097,1.10793,1.10905,26103
2019-12-05 12:00,1.10904,1.11044,1.10888,1.10927,35297
2019-12-05 16:00,1.10927,1.11078,1.10912,1.11002,28079
2019-12-05 20:00,1.11002,1.1108,1.10961,1.11038,11038
2019-12-06 00:00,1.11039,1.11089,1.11029,1.11075,8755
2019-12-06 04:00,1.11075,1.11079,1.11014,1.11069,10742
2019-12-06 08:00,1.11069,1.11097,1.10908,1.10934,25036
2019-12-06 12:00,1.10934,1.10981,1.10398,1.10503,50272
2019-12-06 16:00,1.10502,1.10571,1.10459,1.10559,19978
2019-12-06 20:00,1.1056,1.10614,1.10538,1.10543,6081
2019-12-08 20:00,1.1058,1.10604,1.10562,1.10582,1992
